Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
25   2024-09-11 09:00:00  Ohio Street Beach               21.4       0.98               NaN          NaN          6.4          13.1
26   2024-09-11 08:00:00  Ohio Street Beach               19.9       0.73               NaN          NaN          6.5          13.2
27   2024-09-11 07:00:00  Ohio Street Beach               19.2       0.54               NaN          NaN          6.4          13.2
28   2024-09-11 06:00:00  Ohio Street Beach               19.5       0.96               NaN          NaN          6.4          12.6
29   2024-09-11 05:00:00  Ohio Street Beach               19.8       0.81               NaN          NaN          6.5          12.0

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-11 04:00:00  Ohio Street Beach               19.9   0.620000               NaN          NaN          6.5          11.7
1    2024-09-11 03:00:00  Ohio Street Beach               20.1   1.010000               NaN          NaN          6.2          12.1
2    2024-09-11 02:00:00  Ohio Street Beach               20.4   0.740000               NaN          NaN          6.4          13.4
3    2024-09-11 01:00:00  Ohio Street Beach               20.8   0.580000               NaN          NaN          6.5          13.1
4    2024-09-11 00:00:00  Ohio Street Beach               21.3   0.880000               NaN          NaN          6.4          12.0
5    2024-09-10 23:00:00  Ohio Street Beach               21.8   0.650000               NaN          NaN          6.2          13.1
6    2024-09-10 22:00:00  Ohio Street Beach               22.4   1.030000               NaN          NaN          6.4          13.3
7    2024-09-10 21:00:00  Ohio Street Beach               23.1   0.720000               NaN          NaN          6.1          12.7
8    2024-09-10 20:00:00  Ohio Street Beach               24.0   1.220000               NaN          NaN          6.5          13.1
9    2024-09-10 19:00:00  Ohio Street Beach               25.2   0.940000               NaN          NaN          6.3          13.4
10   2024-09-10 18:00:00  Ohio Street Beach               26.2   0.830000               NaN          NaN          6.4          13.3
11   2024-09-10 17:00:00  Ohio Street Beach               27.3   0.610000               NaN          NaN          6.3          13.1
12   2024-09-10 16:00:00  Ohio Street Beach               28.1   0.970000               NaN          NaN          6.5          13.5
13   2024-09-10 15:00:00  Ohio Street Beach               28.5   0.790000               NaN          NaN          6.4          13.2
14   2024-09-10 14:00:00  Ohio Street Beach               28.7   0.660000               NaN          NaN          6.3          13.4
15   2024-09-10 13:00:00  Ohio Street Beach               29.8   1.300000               NaN          NaN          6.5          12.6
16   2024-09-10 12:00:00  Ohio Street Beach               34.7   1.268333               NaN          NaN          5.9          14.1
17   2024-09-10 11:00:00  Ohio Street Beach               24.1   1.236667               NaN          NaN          5.8          14.2
18   2024-09-10 10:00:00  Ohio Street Beach               37.3   1.205000               NaN          NaN          6.3          13.6
19   2024-09-10 09:00:00  Ohio Street Beach               20.2   1.173333               NaN          NaN          6.7          13.9
20   2024-09-10 08:00:00  Ohio Street Beach               16.2   1.141667               NaN          NaN          6.4          13.0
21   2024-09-10 07:00:00  Ohio Street Beach               13.5   1.110000               NaN          NaN          6.4          12.6
22   2024-09-10 06:00:00  Ohio Street Beach               13.2   1.810000               NaN          NaN          6.6          12.7
23   2024-09-10 05:00:00  Ohio Street Beach               13.7   1.480000               NaN          NaN          6.5          13.1
24   2024-09-10 04:00:00  Ohio Street Beach               14.2   1.170000               NaN          NaN          6.4          13.0
25   2024-09-10 03:00:00  Ohio Street Beach               14.9   1.810000               NaN          NaN          5.4          12.8
26   2024-09-10 02:00:00  Ohio Street Beach               15.3   1.420000               NaN          NaN          6.2          13.2
27   2024-09-10 01:00:00  Ohio Street Beach               16.1   1.010000               NaN          NaN          6.2          12.8
28   2024-09-10 00:00:00  Ohio Street Beach               17.6   1.470000               NaN          NaN          6.4          13.4
29   2024-09-09 23:00:00  Ohio Street Beach               18.2   1.210000               NaN          NaN          6.4          11.7

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-09 22:00:00  Ohio Street Beach               19.3       1.22               NaN          NaN          6.5          13.5
1    2024-09-09 21:00:00  Ohio Street Beach               22.4       1.72               NaN         0.16          4.9          12.7
2    2024-09-09 20:00:00  Ohio Street Beach               20.2       1.43               NaN         0.16          2.7          12.5
3    2024-09-09 19:00:00  Ohio Street Beach               22.1      36.13               NaN         0.07          2.0          12.7
4    2024-09-09 18:00:00  Ohio Street Beach               22.2      56.93               NaN         0.07          3.3          13.4
5    2024-09-09 17:00:00  Ohio Street Beach               22.1      54.85               NaN         0.07          2.8          13.0
6    2024-09-09 16:00:00  Ohio Street Beach               22.4      66.70               NaN         0.08          2.3          13.2
7    2024-09-09 15:00:00  Ohio Street Beach               22.2      65.18               NaN         0.07          2.1          13.0
8    2024-09-09 14:00:00  Ohio Street Beach               21.9      64.12               NaN         0.06          2.4          13.7
9    2024-09-09 13:00:00  Ohio Street Beach               21.6      49.74               NaN         0.06          1.7          12.6
10   2024-09-09 12:00:00  Ohio Street Beach               21.2      62.35               NaN         0.04          2.3          13.2
11   2024-09-09 11:00:00  Ohio Street Beach               20.9      84.12               NaN         0.06          2.3          12.2
12   2024-09-09 10:00:00  Ohio Street Beach               20.6      79.36               NaN         0.05          2.0          14.6
13   2024-09-09 09:00:00  Ohio Street Beach               20.5      60.46               NaN         0.05          2.1          13.9
14   2024-09-09 08:00:00  Ohio Street Beach               20.4      51.55               NaN         0.08          2.4          14.3
15   2024-09-09 07:00:00  Ohio Street Beach               20.5      51.43               NaN         0.04          1.8          13.1
16   2024-09-09 06:00:00  Ohio Street Beach               20.7      56.26               NaN         0.04          1.7          12.9
17   2024-09-09 05:00:00  Ohio Street Beach               20.7      55.89               NaN         0.04          1.6          13.1
18   2024-09-09 04:00:00  Ohio Street Beach               20.8      38.12               NaN         0.03          4.4          13.1
19   2024-09-09 03:00:00  Ohio Street Beach               20.9      44.96               NaN         0.03          4.7          13.2
20   2024-09-09 02:00:00  Ohio Street Beach               20.9      35.52               NaN         0.03          4.9          13.0
21   2024-09-09 01:00:00  Ohio Street Beach               21.0      57.76               NaN         0.03          4.6          13.0
22   2024-09-09 00:00:00  Ohio Street Beach               21.1      60.51               NaN         0.05          2.1          12.8
23   2024-09-08 23:00:00  Ohio Street Beach               21.2      68.40               NaN         0.03          4.8          13.0
24   2024-09-08 22:00:00  Ohio Street Beach               21.3      59.08               NaN         0.05          4.5          13.4
25   2024-09-08 21:00:00  Ohio Street Beach               21.4      50.64               NaN         0.06          4.4          13.3
26   2024-09-08 20:00:00  Ohio Street Beach               21.4      39.55               NaN         0.10          2.2          12.1
27   2024-09-08 19:00:00  Ohio Street Beach               21.6      49.07               NaN         0.11          5.2          12.1
28   2024-09-08 18:00:00  Ohio Street Beach               21.7      54.35               NaN         0.11          4.4          13.5
29   2024-09-08 17:00:00  Ohio Street Beach               21.9      55.88               NaN         0.12          4.4          13.1

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-08 16:00:00  Ohio Street Beach               21.9      62.09               NaN         0.13          5.1          13.2
1    2024-09-08 15:00:00  Ohio Street Beach               21.6      76.40               NaN         0.13          5.1          12.0
2    2024-09-08 14:00:00  Ohio Street Beach               21.6      68.92               NaN         0.14          4.4          11.9
3    2024-09-08 13:00:00  Ohio Street Beach               21.3      67.91               NaN         0.13          4.4          13.6
4    2024-09-08 12:00:00  Ohio Street Beach               21.0      66.39               NaN         0.15          4.5          13.1
5    2024-09-08 11:00:00  Ohio Street Beach               20.8      59.01               NaN         0.15          4.6          13.6
6    2024-09-08 10:00:00  Ohio Street Beach               20.6      63.53               NaN         0.16          4.4          14.3
7    2024-09-08 09:00:00  Ohio Street Beach               20.4      60.24               NaN         0.16          5.0          14.6
8    2024-09-08 08:00:00  Ohio Street Beach               20.3      67.33               NaN         0.13          5.9          14.1
9    2024-09-08 07:00:00  Ohio Street Beach               20.4      56.18               NaN         0.14          5.0          13.2
10   2024-09-08 06:00:00  Ohio Street Beach               20.4      51.30               NaN         0.15          6.0          13.1
11   2024-09-08 05:00:00  Ohio Street Beach               20.5      50.79               NaN         0.15          6.0          13.1
12   2024-09-08 04:00:00  Ohio Street Beach               20.7      46.67               NaN         0.18          6.5          13.1
13   2024-09-08 03:00:00  Ohio Street Beach               20.8      54.51               NaN         0.19          6.6          13.0
14   2024-09-08 02:00:00  Ohio Street Beach               20.9      49.86               NaN         0.18          6.6          13.0
15   2024-09-08 01:00:00  Ohio Street Beach               21.0      59.70               NaN         0.21          6.5          12.9
16   2024-09-08 00:00:00  Ohio Street Beach               21.1      49.83               NaN         0.21          6.9          12.9
17   2024-09-07 23:00:00  Ohio Street Beach               21.1      49.26               NaN         0.23          6.9          13.0
18   2024-09-07 22:00:00  Ohio Street Beach               21.1      47.00               NaN         0.27          6.9          13.0
19   2024-09-07 21:00:00  Ohio Street Beach               20.9      45.75               NaN         0.27          6.9          13.1
20   2024-09-07 20:00:00  Ohio Street Beach               21.2      45.32               NaN         0.30          7.2          13.0
21   2024-09-07 19:00:00  Ohio Street Beach               21.2      32.42               NaN         0.32          6.8          13.2
22   2024-09-07 18:00:00  Ohio Street Beach               21.4      38.59               NaN         0.40          7.0          13.2
23   2024-09-07 17:00:00  Ohio Street Beach               21.5      35.34               NaN         0.40          7.5          13.2
24   2024-09-07 16:00:00  Ohio Street Beach               21.6      34.72               NaN         0.38          7.2          13.2
25   2024-09-07 15:00:00  Ohio Street Beach               21.6      33.28               NaN         0.39          7.2          13.2
26   2024-09-07 14:00:00  Ohio Street Beach               21.5      31.97               NaN         0.47          6.1          13.3
27   2024-09-07 13:00:00  Ohio Street Beach               21.4      26.09               NaN         0.45          6.5          13.4
28   2024-09-07 12:00:00  Ohio Street Beach               21.4      24.88               NaN         0.47          4.4          13.5
29   2024-09-07 11:00:00  Ohio Street Beach               20.8      25.38               NaN         0.46          6.2          13.4

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-07 10:00:00  Ohio Street Beach               21.2      30.30               NaN         0.39          7.1          13.4
1    2024-09-07 09:00:00  Ohio Street Beach               21.1      26.95               NaN         0.37          6.7          13.5
2    2024-09-07 08:00:00  Ohio Street Beach               21.2      32.76               NaN         0.36          6.4          13.9
3    2024-09-07 07:00:00  Ohio Street Beach               21.2      29.06               NaN         0.37          6.7          14.1
4    2024-09-07 06:00:00  Ohio Street Beach               21.3      27.16               NaN         0.34          7.7          13.2
5    2024-09-07 05:00:00  Ohio Street Beach               21.4      27.24               NaN         0.36          7.4          13.2
6    2024-09-07 04:00:00  Ohio Street Beach               21.4      23.92               NaN         0.38          7.2          13.3
7    2024-09-07 03:00:00  Ohio Street Beach               21.5      24.54               NaN         0.48          7.6          13.3
8    2024-09-07 02:00:00  Ohio Street Beach               21.6      21.76               NaN         0.57          7.0          13.1
9    2024-09-07 01:00:00  Ohio Street Beach               21.7      26.02               NaN         0.60          6.8          13.3
10   2024-09-07 00:00:00  Ohio Street Beach               21.8      27.61               NaN         0.61          7.0          13.2
11   2024-09-06 23:00:00  Ohio Street Beach               21.9      25.62               NaN         0.65          6.8          13.4
12   2024-09-06 22:00:00  Ohio Street Beach               22.0      26.38               NaN         0.59          4.7          13.5
13   2024-09-06 21:00:00  Ohio Street Beach               21.7      25.97               NaN         0.50          6.7          13.5
14   2024-09-06 20:00:00  Ohio Street Beach               22.2      27.17               NaN         0.50          4.5          13.5
15   2024-09-06 19:00:00  Ohio Street Beach               22.5      24.15               NaN         0.49          6.6          13.3
16   2024-09-06 18:00:00  Ohio Street Beach               22.6      24.88               NaN         0.49          6.0          13.2
17   2024-09-06 17:00:00  Ohio Street Beach               22.8      24.29               NaN         0.44          6.6          13.2
18   2024-09-06 16:00:00  Ohio Street Beach               22.9      23.43               NaN         0.43          6.4          13.1
19   2024-09-06 15:00:00  Ohio Street Beach               22.9      23.48               NaN         0.46          4.8          13.1
20   2024-09-06 14:00:00  Ohio Street Beach               23.0      21.47               NaN         0.47          4.6          13.1
21   2024-09-06 13:00:00  Ohio Street Beach               23.0      23.04               NaN         0.45          7.0          13.7
22   2024-09-06 12:00:00  Ohio Street Beach               22.9      20.06               NaN         0.50          6.6          14.2
23   2024-09-06 11:00:00  Ohio Street Beach               22.8      20.18               NaN         0.43          6.2          14.3
24   2024-09-06 10:00:00  Ohio Street Beach               22.7      19.75               NaN         0.42          4.2          14.3
25   2024-09-06 09:00:00  Ohio Street Beach               22.7      20.92               NaN         0.41          5.9          14.4
26   2024-09-06 08:00:00  Ohio Street Beach               22.7      18.74               NaN         0.41          5.3          14.2
27   2024-09-06 07:00:00  Ohio Street Beach               22.8      20.15               NaN         0.39          5.2          13.6
28   2024-09-06 06:00:00  Ohio Street Beach               23.0      16.11               NaN         0.44          4.6          13.4
29   2024-09-06 05:00:00  Ohio Street Beach               23.2      16.02               NaN         0.38          4.2          12.0

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-06 04:00:00  Ohio Street Beach               23.3      18.39               NaN         0.34          3.5          12.5
1    2024-09-06 03:00:00  Ohio Street Beach               23.5      27.46               NaN         0.18          2.5          13.7
2    2024-09-06 02:00:00  Ohio Street Beach               23.7      35.37               NaN         0.14          3.4          12.2
3    2024-09-06 01:00:00  Ohio Street Beach               23.8      33.94               NaN         0.16          2.9          12.2
4    2024-09-06 00:00:00  Ohio Street Beach               23.9      28.87               NaN         0.18          2.9          12.7
5    2024-09-05 23:00:00  Ohio Street Beach               24.0      35.43               NaN         0.08          1.7          13.5
6    2024-09-05 22:00:00  Ohio Street Beach               24.1      35.76               NaN         0.07          2.2          13.3
7    2024-09-05 21:00:00  Ohio Street Beach               24.2      33.36               NaN         0.06          2.3          13.1
8    2024-09-05 20:00:00  Ohio Street Beach               24.2      30.95               NaN         0.09          2.1          13.3
9    2024-09-05 19:00:00  Ohio Street Beach               24.2      25.54               NaN         0.10          2.3          13.3
10   2024-09-05 18:00:00  Ohio Street Beach               24.2      23.84               NaN         0.08          1.7          13.6
11   2024-09-05 17:00:00  Ohio Street Beach               24.1      21.16               NaN         0.09          2.2          13.8
12   2024-09-05 16:00:00  Ohio Street Beach               24.6      17.07               NaN         0.09          6.3          13.9
13   2024-09-05 15:00:00  Ohio Street Beach               24.5      19.71               NaN         0.08          2.6          14.7
14   2024-09-05 14:00:00  Ohio Street Beach               24.6      23.32               NaN         0.09          2.3          14.5
15   2024-09-05 13:00:00  Ohio Street Beach               24.2      27.39               NaN         0.07          2.3          14.1
16   2024-09-05 12:00:00  Ohio Street Beach               23.6      25.37               NaN         0.10          2.3          13.9
17   2024-09-05 11:00:00  Ohio Street Beach               23.4      29.15               NaN         0.07          2.3          14.1
18   2024-09-05 10:00:00  Ohio Street Beach               23.2      31.57               NaN         0.06          2.1          14.1
19   2024-09-05 09:00:00  Ohio Street Beach               23.1      27.52               NaN         0.06          2.0          13.9
20   2024-09-05 08:00:00  Ohio Street Beach               23.0      27.88               NaN         0.07          2.2          13.0
21   2024-09-05 07:00:00  Ohio Street Beach               23.0      35.84               NaN         0.04          1.6          13.9
22   2024-09-05 06:00:00  Ohio Street Beach               23.1      38.76               NaN         0.03          2.3          12.4
23   2024-09-05 05:00:00  Ohio Street Beach               23.1      37.24               NaN         0.03          2.4          12.4
24   2024-09-05 04:00:00  Ohio Street Beach               23.1      35.81               NaN         0.04          2.5          12.2
25   2024-09-05 03:00:00  Ohio Street Beach               23.2      35.18               NaN         0.04          2.4          12.9
26   2024-09-05 02:00:00  Ohio Street Beach               23.2      31.82               NaN         0.04          2.5          12.6
27   2024-09-05 01:00:00  Ohio Street Beach               23.3      28.38               NaN         0.05          2.6          13.5
28   2024-09-05 00:00:00  Ohio Street Beach               23.3      26.90               NaN         0.07          2.2          13.5
29   2024-09-04 23:00:00  Ohio Street Beach               23.4      22.49               NaN         0.08          2.6          13.4

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-04 22:00:00  Ohio Street Beach               23.4      18.74               NaN         0.09          2.6          12.9
1    2024-09-04 21:00:00  Ohio Street Beach               23.5      17.72               NaN         0.09          2.5          12.3
2    2024-09-04 20:00:00  Ohio Street Beach               23.6      15.60               NaN         0.11          2.5          12.3
3    2024-09-04 19:00:00  Ohio Street Beach               23.8      16.88               NaN         0.13          2.2          13.1
4    2024-09-04 18:00:00  Ohio Street Beach               23.8      14.83               NaN         0.11          2.4          12.8
5    2024-09-04 17:00:00  Ohio Street Beach               23.8      13.48               NaN         0.13          2.2          13.3
6    2024-09-04 16:00:00  Ohio Street Beach               23.7      13.81               NaN         0.12          2.1          12.8
7    2024-09-04 15:00:00  Ohio Street Beach               23.7      13.16               NaN         0.11          3.0          12.9
8    2024-09-04 14:00:00  Ohio Street Beach               23.2      14.80               NaN         0.09          2.1          13.4
9    2024-09-04 13:00:00  Ohio Street Beach               23.0      12.05               NaN         0.09          2.6          13.6
10   2024-09-04 12:00:00  Ohio Street Beach               23.0      11.51               NaN         0.08          3.8          13.6
11   2024-09-04 11:00:00  Ohio Street Beach               22.9       9.14               NaN         0.13          2.4          12.4
12   2024-09-04 10:00:00  Ohio Street Beach               22.8       9.75               NaN         0.08          2.1          12.4
13   2024-09-04 09:00:00  Ohio Street Beach               22.7       8.91               NaN         0.08          2.3          13.5
14   2024-09-04 08:00:00  Ohio Street Beach               22.7       8.82               NaN         0.09          2.3          13.3
15   2024-09-04 07:00:00  Ohio Street Beach               22.7       9.18               NaN         0.08          2.3          14.2
16   2024-09-04 06:00:00  Ohio Street Beach               22.8       8.54               NaN         0.08          3.1          13.3
17   2024-09-04 05:00:00  Ohio Street Beach               22.9      11.26               NaN         0.08          2.7          12.4
18   2024-09-04 04:00:00  Ohio Street Beach               22.9      21.89               NaN         0.07          2.5          11.6
19   2024-09-04 03:00:00  Ohio Street Beach               22.9      27.14               NaN         0.07          2.5          11.6
20   2024-09-04 02:00:00  Ohio Street Beach               23.0      34.44               NaN         0.08          2.4          11.8
21   2024-09-04 01:00:00  Ohio Street Beach               23.0      28.64               NaN         0.08          2.5          12.4
22   2024-09-04 00:00:00  Ohio Street Beach               23.1      28.51               NaN         0.09          2.6          12.3
23   2024-09-03 23:00:00  Ohio Street Beach               23.2      25.45               NaN         0.09          2.5          12.5
24   2024-09-03 22:00:00  Ohio Street Beach               23.3      27.88               NaN         0.08          2.3          13.5
25   2024-09-03 21:00:00  Ohio Street Beach               23.3      28.54               NaN         0.09          2.3          13.6
26   2024-09-03 20:00:00  Ohio Street Beach               23.4      33.23               NaN         0.09          2.2          12.5
27   2024-09-03 19:00:00  Ohio Street Beach               23.5      38.84               NaN         0.08          2.3          12.2
28   2024-09-03 18:00:00  Ohio Street Beach               23.6      35.16               NaN         0.09          2.2          12.5
29   2024-09-03 17:00:00  Ohio Street Beach               23.7      27.48               NaN         0.09          2.0          13.0

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-03 16:00:00  Ohio Street Beach               23.7      32.65               NaN         0.09          1.6          12.7
1    2024-09-03 15:00:00  Ohio Street Beach               23.5      28.16               NaN         0.09          2.1          12.8
2    2024-09-03 14:00:00  Ohio Street Beach               23.3      29.33               NaN         0.09          2.6          12.9
3    2024-09-03 13:00:00  Ohio Street Beach               23.1      26.53               NaN         0.09          2.4          12.7
4    2024-09-03 12:00:00  Ohio Street Beach               23.2      31.12               NaN         0.08          3.2          12.2
5    2024-09-03 11:00:00  Ohio Street Beach               23.0      30.21               NaN         0.09          3.3          12.7
6    2024-09-03 10:00:00  Ohio Street Beach               22.9      32.13               NaN         0.06          3.5          14.1
7    2024-09-03 09:00:00  Ohio Street Beach               22.9      34.39               NaN         0.07          3.6          13.2
8    2024-09-03 08:00:00  Ohio Street Beach               22.9      33.48               NaN         0.07          3.3          14.4
9    2024-09-03 07:00:00  Ohio Street Beach               22.9      39.62               NaN         0.08          3.3          14.1
10   2024-09-03 06:00:00  Ohio Street Beach               22.9      35.65               NaN         0.09          3.5          13.3
11   2024-09-03 05:00:00  Ohio Street Beach               23.0      25.75               NaN         0.10          3.0          12.1
12   2024-09-03 04:00:00  Ohio Street Beach               23.1      25.94               NaN         0.11          2.5          12.5
13   2024-09-03 03:00:00  Ohio Street Beach               23.1      23.85               NaN         0.09          2.6          11.8
14   2024-09-03 02:00:00  Ohio Street Beach               23.2      27.56               NaN         0.09          3.8          11.6
15   2024-09-03 01:00:00  Ohio Street Beach               23.2      26.40               NaN         0.09          3.8          11.9
16   2024-09-03 00:00:00  Ohio Street Beach               23.3      25.63               NaN         0.10          4.1          12.2
17   2024-09-02 23:00:00  Ohio Street Beach               23.4      24.33               NaN         0.11          4.2          12.0
18   2024-09-02 22:00:00  Ohio Street Beach               23.5      25.33               NaN         0.12          4.3          11.6
19   2024-09-02 21:00:00  Ohio Street Beach               23.6      22.27               NaN         0.12          4.3          12.0
20   2024-09-02 20:00:00  Ohio Street Beach               23.7      25.71               NaN         0.13          4.2          13.1
21   2024-09-02 19:00:00  Ohio Street Beach               23.8      25.14               NaN         0.15          4.3          12.5
22   2024-09-02 18:00:00  Ohio Street Beach               23.9      24.48               NaN         0.15          4.6          12.1
23   2024-09-02 17:00:00  Ohio Street Beach               24.1      24.00               NaN         0.15          4.8          12.4
24   2024-09-02 16:00:00  Ohio Street Beach               24.0      24.75               NaN         0.14          5.0          12.8
25   2024-09-02 15:00:00  Ohio Street Beach               23.7      22.05               NaN         0.14          5.3          12.3
26   2024-09-02 14:00:00  Ohio Street Beach               23.7      25.00               NaN         0.15          5.1          12.3
27   2024-09-02 13:00:00  Ohio Street Beach               23.4      21.57               NaN         0.14          4.2          12.2
28   2024-09-02 12:00:00  Ohio Street Beach               23.3      21.50               NaN         0.16          3.8          12.1
29   2024-09-02 11:00:00  Ohio Street Beach               23.2      18.05               NaN         0.15          4.3          12.3

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-02 10:00:00  Ohio Street Beach               23.0      19.89               NaN         0.14          4.2          12.3
1    2024-09-02 09:00:00  Ohio Street Beach               22.9      16.75               NaN         0.16          4.5          13.6
2    2024-09-02 08:00:00  Ohio Street Beach               22.8      14.33               NaN         0.17          4.5          14.0
3    2024-09-02 07:00:00  Ohio Street Beach               22.8      19.25               NaN         0.20          4.2          13.9
4    2024-09-02 06:00:00  Ohio Street Beach               22.7      14.03               NaN         0.23          4.9          13.3
5    2024-09-02 05:00:00  Ohio Street Beach               22.9      13.88               NaN         0.25          4.9          13.3
6    2024-09-02 04:00:00  Ohio Street Beach               22.9      13.11               NaN         0.27          4.9          12.9
7    2024-09-02 03:00:00  Ohio Street Beach               23.0      12.25               NaN         0.29          6.4          13.0
8    2024-09-02 02:00:00  Ohio Street Beach               22.8      11.93               NaN         0.32          6.3          13.0
9    2024-09-02 01:00:00  Ohio Street Beach               23.0      12.75               NaN         0.33          6.6          13.0
10   2024-09-02 00:00:00  Ohio Street Beach               23.1      13.41               NaN         0.35          6.6          13.0
11   2024-09-01 23:00:00  Ohio Street Beach               23.3      13.12               NaN         0.40          6.4          13.4
12   2024-09-01 22:00:00  Ohio Street Beach               23.3      15.19               NaN         0.40          5.5          13.5
13   2024-09-01 21:00:00  Ohio Street Beach               23.4      13.13               NaN         0.39          6.6          13.5
14   2024-09-01 20:00:00  Ohio Street Beach               23.4      14.44               NaN         0.44          4.8          13.6
15   2024-09-01 19:00:00  Ohio Street Beach               23.9      13.66               NaN         0.50          6.5          12.2
16   2024-09-01 18:00:00  Ohio Street Beach               24.0      17.48               NaN         0.47          6.4          11.9
17   2024-09-01 17:00:00  Ohio Street Beach               24.4      21.37               NaN         0.46          6.3          12.2
18   2024-09-01 16:00:00  Ohio Street Beach               24.5      20.49               NaN         0.45          6.0          12.3
19   2024-09-01 15:00:00  Ohio Street Beach               24.5      12.53               NaN         0.50          5.4          12.0
20   2024-09-01 14:00:00  Ohio Street Beach               24.4      15.09               NaN         0.47          5.7          12.1
21   2024-09-01 13:00:00  Ohio Street Beach               24.3      15.46               NaN         0.51          5.5          12.4
22   2024-09-01 12:00:00  Ohio Street Beach               24.1      29.14               NaN         0.50          4.7          12.5
23   2024-09-01 11:00:00  Ohio Street Beach               23.9      23.26               NaN         0.47          4.6          14.4
24   2024-09-01 10:00:00  Ohio Street Beach               23.9      13.86               NaN         0.40          3.9          14.5
25   2024-09-01 09:00:00  Ohio Street Beach               23.8      17.39               NaN         0.32          3.3          13.4
26   2024-09-01 08:00:00  Ohio Street Beach               24.0      26.36               NaN         0.10          1.5          12.6
27   2024-09-01 07:00:00  Ohio Street Beach               24.0      37.09               NaN         0.06          1.8          13.1
28   2024-09-01 06:00:00  Ohio Street Beach               24.1      35.55               NaN         0.05          1.9          12.1
29   2024-09-01 05:00:00  Ohio Street Beach               24.1      24.55               NaN         0.02          1.6          12.0

Transformed chunk:
   Measurement Timestamp         Beach Name  Water Temperature  Turbidity  Transducer Depth  Wave Height  Wave Period  Battery Life
0    2024-09-01 04:00:00  Ohio Street Beach               24.2      23.81               NaN         0.03         1.90          12.0
1    2024-09-01 03:00:00  Ohio Street Beach               24.2      19.38               NaN         0.03         2.00          12.4
2    2024-09-01 02:00:00  Ohio Street Beach               24.3      17.51               NaN         0.04         2.20          13.1
3    2024-09-01 01:00:00  Ohio Street Beach               24.3      14.44               NaN         0.06         2.20          13.4
4    2024-09-01 00:00:00  Ohio Street Beach               24.3      15.11               NaN         0.08         2.10          13.3
5    2024-08-31 23:00:00  Ohio Street Beach               24.4      13.15               NaN         0.08         2.10          13.4
6    2024-08-31 22:00:00  Ohio Street Beach               24.5      11.58               NaN         0.09         2.50          12.9
7    2024-08-31 21:00:00  Ohio Street Beach               24.5       7.89               NaN         0.09         2.00          13.0
8    2024-08-31 20:00:00  Ohio Street Beach               24.6       8.10               NaN         0.11         2.00          12.6
9    2024-08-31 19:00:00  Ohio Street Beach               24.7       6.84               NaN         0.12         2.40          13.4
10   2024-08-31 18:00:00  Ohio Street Beach               24.7       8.96               NaN         0.11         3.15          13.3
11   2024-08-31 17:00:00  Ohio Street Beach               24.7      11.08               NaN         0.10         3.90          13.2
12   2024-08-31 16:00:00  Ohio Street Beach               24.7       6.50               NaN         0.12         3.90          13.2
13   2024-08-31 15:00:00  Ohio Street Beach               24.7       6.25               NaN         0.13         3.90          13.2
14   2024-08-31 14:00:00  Ohio Street Beach               24.7       5.38               NaN         0.12         3.50          13.0
15   2024-08-31 13:00:00  Ohio Street Beach               24.8       6.90               NaN         0.14         3.60          13.4
16   2024-08-31 12:00:00  Ohio Street Beach               24.4       4.98               NaN         0.15         3.40          13.4
17   2024-08-31 11:00:00  Ohio Street Beach               24.3       5.78               NaN         0.15         3.00          12.9
18   2024-08-31 10:00:00  Ohio Street Beach               24.1      12.99               NaN         0.14         3.40          12.8
19   2024-08-31 09:00:00  Ohio Street Beach               24.0      14.72               NaN         0.15         3.60          13.9
20   2024-08-31 08:00:00  Ohio Street Beach               23.9      15.57               NaN         0.15         3.80          13.3
21   2024-08-31 07:00:00  Ohio Street Beach               24.0       6.11               NaN         0.15         3.60          12.8
22   2024-08-31 06:00:00  Ohio Street Beach               24.0       6.77               NaN         0.13         3.80          12.7
23   2024-08-31 05:00:00  Ohio Street Beach               24.1       4.60               NaN         0.12         3.50          12.6
24   2024-08-31 04:00:00  Ohio Street Beach               24.2       5.79               NaN         0.12         2.60          12.1
25   2024-08-31 03:00:00  Ohio Street Beach               24.3       5.42               NaN         0.14         2.70          12.5
